location,ville,ville_w_regadm,final_lat,final_lon
"ROYALE and NIVERVILLE Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.34464759999999,-72.54301420000002
"ROYALE and SAINT GEORGE Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.3412564,-72.54490559999999
"ROYALE and SAINT GEORGES Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.3412564,-72.54490559999999
"ROYALE and SAINT JULES Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8594032,-71.19276959999999
"ROYALE and SAINT ROCH Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.3402683,-72.54548609999999
"ROYALMOUNT and DECARIE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4988489,-73.660727
"ROYALMOUNT and ROYDEN Mont-Royal, QC, Canada","Mont-Royal, QC, Canada","Mont-Royal,Montréal, QC, Canada",45.4973402,-73.6625992
"RUE DES PINS and RUE PRINCIPALE Bedford, QC, Canada","Bedford, QC, Canada","Bedford,Montérégie, QC, Canada",45.12108629999999,-72.99021669999999
"RUE JEAN RIVARD and 14E AVENUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5671517,-73.61258250000002
"RUE MARIE CHAPLEAU and JOSEPH BEPKA Blainville, QC, Canada","Blainville, QC, Canada","Blainville,Laurentides, QC, Canada",45.6684816,-73.8826404
"RUELLE  2686 SHERBROOKE EST and BERCY Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",NA,NA
"RUELLE DES BAINS and SAINT VALLIER EST Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8161461,-71.2115633
"RUELLE DES BRAVES and PERE MARQUETTE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.7988048,-71.2393192
"RUSHBROOKE ET GILBERTE DUBE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4714929,-73.5649213
"SABLONNIERES and SAINT HONORE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.9049309,-71.2017333
"SACRE COEUR and GAMACHE Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.52783600000001,-73.47067799999999
"SACRE COEUR and LAFRAMBOISE Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",45.631308,-72.95439499999999
"SACRE COEUR EST and AVENUE TD BOUCHARD Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",NA,NA
"SACRE COEUR ET CHAMBLY and CHAMBLY ET SACRE COEUR Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.5294497,-73.4752707
"SACRE COEUR ET EMILE DESPINS Charlemagne, QC, Canada","Charlemagne, QC, Canada","Charlemagne,Lanaudière, QC, Canada",45.7230784,-73.48906749999999
"SACRE COEUR OUEST and AVENUE BERNIER Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",45.632015,-72.95370199999999
"SACRE COEUR OUEST and BERNIER Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",NA,NA
"SACRE COEUR OUEST and BOULEVARD LAFRAMBOISE Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",45.631308,-72.95439499999999
"SAGARD and JEAN TALON Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.55133,-73.60402700000002
"SAGUENAY and DES GDES PRAIRIES Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5927546,-73.6159045
"SAGUENAY and JR THEBERGE Saguenay, QC, Canada","Saguenay, QC, Canada","Saguenay,Saguenay/-Lac-Saint-Jean, QC, Canada",48.4289126,-71.0884784
"SAGUENAY and LAFONTAINE Saguenay, QC, Canada","Saguenay, QC, Canada","Saguenay,Saguenay/-Lac-Saint-Jean, QC, Canada",48.42888689999999,-71.0599076
"SAGUENAY and SARTRE Brossard, QC, Canada","Brossard, QC, Canada","Brossard,Montérégie, QC, Canada",45.454186,-73.47499599999999
"SAINDON and SELLIER Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.6407248,-73.7566865
"SAINT ALEXANDRE and GUILLAUME Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.5371047,-73.5052
"SAINT ALEXANDRE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5041476,-73.56520580000002
"SAINT ALEXIS and OUELLET Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.4118399,-72.5688151
"SAINT ALPHONSE and 8E AVENUE Drummondville, QC, Canada","Drummondville, QC, Canada","Drummondville,Centre-du-Québec, QC, Canada",NA,NA
"SAINT ALPHONSE and NOTRE-DAME Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.0913056,-71.300152
"SAINT ALPHONSE and SAINT ANDRE Farnham, QC, Canada","Farnham, QC, Canada","Farnham,Montérégie, QC, Canada",45.2823642,-72.9796562
"SAINT ALPHONSE NORD and CAOUETTE OUEST Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.0948169,-71.30382399999999
"SAINT ALPHONSE NORD and D AUTEUIL Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.0920365,-71.30094129999999
"SAINT ALPHONSE NORD and SAINT EMILE Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.09336099999999,-71.3023319
"SAINT ALPHONSE NORD and SIMONEAU Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.0972855,-71.3063961
"SAINT ALPHONSE SUD and  477 SAINT ALPHONSE SUD Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.0843366,-71.2925017
"SAINT ALPHONSE SUD and DUBE Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.0894727,-71.29791689999999
"SAINT AMABLE and SENEZERGUES Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.80671,-71.21859599999999
"SAINT AMBROISE and BEAUDOIN Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4730502,-73.5830199
"SAINT AMBROISE and BERARD Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4782952,-73.5768875
"SAINT AMBROISE and BOURGET Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4776299,-73.57777279999999
"SAINT AMBROISE and COURCELLE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5379319,-73.678505
"SAINT AMBROISE and LOUIS CYR Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4750492,-73.5810329
"SAINT AMBROISE and SAINTE CATHERINE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8126952,-71.2358259
"SAINT AMBROISE and TURGEON Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4771596,-73.57838319999999
"SAINT ANDRE and 182 SAINT ANDRE Saint-Philippe, QC, Canada","Saint-Philippe, QC, Canada","Saint-Philippe,Montérégie, QC, Canada",45.3383008,-73.4899374
"SAINT ANDRE and BELANGER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5395957,-73.6096477
"SAINT ANDRE and BELLECHASSE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5353039,-73.5993869
"SAINT ANDRE and BOUCHER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.53049499999999,-73.58961339999999
"SAINT ANDRE and CHERRIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5205937,-73.5678181
"SAINT ANDRE and DES CARRIERES Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5326101,-73.5933494
"SAINT ANDRE and EST MAISONNEUVE DE BOULEVARD Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5170334,-73.55949020000001
"SAINT ANDRE and JARRY Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5469083,-73.6258831
"SAINT ANDRE and MACDONALD Acton Vale, QC, Canada","Acton Vale, QC, Canada","Acton Vale,Montérégie, QC, Canada",45.6486074,-72.5645106
"SAINT ANDRE and RACHEL EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.524297,-73.5758961
"SAINT ANDRE and SAINT GEORGES Métabetchouan–Lac-à-la-Croix, QC, Canada","Métabetchouan–Lac-à-la-Croix, QC, Canada","Métabetchouan–Lac-à-la-Croix,Saguenay/-Lac-Saint-Jean, QC, Canada",48.4286675,-71.87201809999999
"SAINT ANDRE and SAINT LOUIS Terrebonne, QC, Canada","Terrebonne, QC, Canada","Terrebonne,Lanaudière, QC, Canada",45.694934,-73.635177
"SAINT ANDRE and SAINT ZOTIQUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.53806100000001,-73.6061943
"SAINT ANDRE and SAINTE CATHERINE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5163594,-73.5580595
"SAINT ANDRE ET BEAUBIEN Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5367136,-73.6025253
"SAINT ANDRE ET RACHEL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.524297,-73.5758961
"SAINT ANDRE ET SAINTE CATHERINE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5163594,-73.5580595
"SAINT ANDRE OUEST and SAINT ANTOINE NORD Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.4081007,-72.7263439
"SAINT ANGELE and SAINTE GENEVIEVE Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.3482181,-72.5401323
"SAINT ANNE and ANGE GARDIEN L'Assomption, QC, Canada","L'Assomption, QC, Canada","L'Assomption,Lanaudière, QC, Canada",45.8280379,-73.4230742
"SAINT ANNE and BOUCHER Saint-Charles-Borromée, QC, Canada","Saint-Charles-Borromée, QC, Canada","Saint-Charles-Borromée,Lanaudière, QC, Canada",46.0338711,-73.4496824
"SAINT ANNE and SUR VIADUC  RICHART ET GARNEAU Joliette, QC, Canada","Joliette, QC, Canada","Joliette,Lanaudière, QC, Canada",46.0305939,-73.44513830000001
"SAINT ANSELME and DE LA SALLE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8135232,-71.2305469
"SAINT ANTOIJNE and GUY Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.2596476,-74.1283606
"SAINT ANTOINE and 18E AVENUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4399367,-73.68021259999999
"SAINT ANTOINE and 18E AVENUE Saint-Jérôme, QC, Canada","Saint-Jérôme, QC, Canada","Saint-Jérôme,Laurentides, QC, Canada",45.7624621,-73.9859364
"SAINT ANTOINE and 25E AVENUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4398629,-73.6864116
"SAINT ANTOINE and 27E AVENUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4398391,-73.68818139999999
"SAINT ANTOINE and 3E AVENUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.534949,-73.87536
"SAINT ANTOINE and 5E AVENUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.440043,-73.6684886
"SAINT ANTOINE and ANDRE MAUROIS Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5369588,-73.86906170000002
"SAINT ANTOINE and ATWATER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4855937,-73.5805917
"SAINT ANTOINE and BERRI Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5121566,-73.5537781
"SAINT ANTOINE and BREWSTER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4833325,-73.5839558
"SAINT ANTOINE and BROOKE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4850047,-73.5814338
"SAINT ANTOINE and CANNING Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4892441,-73.5764145
"SAINT ANTOINE and CATHEDRALE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4975376,-73.566002
"SAINT ANTOINE and CHARBONNEAU Mont-Tremblant, QC, Canada","Mont-Tremblant, QC, Canada","Mont-Tremblant,Laurentides, QC, Canada",46.1204811,-74.59411949999999
"SAINT ANTOINE and CHEMIN DE LA SAVANE Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4740178,-75.7002323
"SAINT ANTOINE and DE POINTE GATINEAU Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4668787,-75.6993287
"SAINT ANTOINE and DES LILAS Métabetchouan–Lac-à-la-Croix, QC, Canada","Métabetchouan–Lac-à-la-Croix, QC, Canada","Métabetchouan–Lac-à-la-Croix,Saguenay/-Lac-Saint-Jean, QC, Canada",48.42535789999999,-71.8710136
"SAINT ANTOINE and DES ORMES Contrecoeur, QC, Canada","Contrecoeur, QC, Canada","Contrecoeur,Montérégie, QC, Canada",45.8538188,-73.2295496
"SAINT ANTOINE and DES SEIGNEURS Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4905177,-73.5748158
"SAINT ANTOINE and DUCLOS Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",45.62487,-72.9435747
"SAINT ANTOINE and GEORGES VANIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4888274,-73.5769158
"SAINT ANTOINE and GREENE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4839066,-73.583073
"SAINT ANTOINE and HURTEAU Contrecoeur, QC, Canada","Contrecoeur, QC, Canada","Contrecoeur,Montérégie, QC, Canada",45.8557621,-73.234335
"SAINT ANTOINE and MANSFIELD Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.49822349999999,-73.56518009999999
"SAINT ANTOINE and MONTAGNE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4951141,-73.56910409999999
"SAINT ANTOINE and PEEL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4968288,-73.5667893
"SAINT ANTOINE and POINTE GATINEAU Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4668787,-75.6993287
"SAINT ANTOINE and ROBERT Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",45.6259892,-72.94187339999999
"SAINT ANTOINE and SAINT ANDRE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",NA,NA
"SAINT ANTOINE and SAINT BASILE Métabetchouan–Lac-à-la-Croix, QC, Canada","Métabetchouan–Lac-à-la-Croix, QC, Canada","Métabetchouan–Lac-à-la-Croix,Saguenay/-Lac-Saint-Jean, QC, Canada",48.4255359,-71.87199129999999
"SAINT ANTOINE and SAINT DENIS Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5110184,-73.5544755
"SAINT ANTOINE and SAINT FRANCOIS La Tuque, QC, Canada","La Tuque, QC, Canada","La Tuque,Mauricie, QC, Canada",47.4377667,-72.78393609999999
"SAINT ANTOINE and SAINT JOSEPH La Tuque, QC, Canada","La Tuque, QC, Canada","La Tuque,Mauricie, QC, Canada",47.4409791,-72.7838963
"SAINT ANTOINE and SAINT LAURENT Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5068925,-73.5572832
"SAINT ANTOINE and SAINT LOUIS Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4616489,-75.6986663
"SAINT ANTOINE and SAINT MICHEL Terrebonne, QC, Canada","Terrebonne, QC, Canada","Terrebonne,Lanaudière, QC, Canada",45.699254,-73.6427073
"SAINT ANTOINE and SAINT URBAIN Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.505356,-73.55845500000001
"SAINT ANTOINE and STAT SORTIE Saguenay, QC, Canada","Saguenay, QC, Canada","Saguenay,Saguenay/-Lac-Saint-Jean, QC, Canada",NA,NA
"SAINT ANTOINE and UNIVERSITE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5121652,-73.5578941
"SAINT ANTOINE and WALKER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4843668,-73.58237369999999
"SAINT ANTOINE EST and BERRI Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5121566,-73.5537781
"SAINT ANTOINE ET ATWATER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4855937,-73.5805917
"SAINT ANTOINE ET GEORGES VANIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4888274,-73.5769158
"SAINT ANTOINE ET MANSFIELD Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.49822349999999,-73.56518009999999
"SAINT ANTOINE ET PEEL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.50088,-73.5651594
"SAINT ANTOINE ET SAINTE THERESE Contrecoeur, QC, Canada","Contrecoeur, QC, Canada","Contrecoeur,Montérégie, QC, Canada",45.8552602,-73.2331313
"SAINT ANTOINE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4968777,-73.5669154
"SAINT ANTOINE NORD and BOIVIN Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.4046053,-72.7280476
"SAINT ANTOINE NORD and PRINCIPALE Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.4013798,-72.7301154
"SAINT ANTOINE NORD and SAINT JACQUES Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.3987164,-72.73175719999999
"SAINT ANTOINE NORD and SAINT JEAN Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.40552479999999,-72.72747439999999
"SAINT ANTOINE NORD and TRICENTENAIRE Lavaltrie, QC, Canada","Lavaltrie, QC, Canada","Lavaltrie,Lanaudière, QC, Canada",45.8871276,-73.2819477
"SAINT ANTOINE Notre-Dame-du-Bon-Conseil, QC, Canada","Notre-Dame-du-Bon-Conseil, QC, Canada","Notre-Dame-du-Bon-Conseil,Centre-du-Québec, QC, Canada",46.006078,-72.34
"SAINT ANTOINE OUEST and ATWATER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4855937,-73.5805917
"SAINT ANTOINE OUEST and BOULEVARD ROBERT BOURASSA UNIVERSITE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.504022,-73.5719641
"SAINT ANTOINE OUEST and DE LA CATHEDRALE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4975376,-73.566002
"SAINT ANTOINE OUEST and DE LA MONTAGNE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4951141,-73.56910409999999
"SAINT ANTOINE OUEST and GEORGES VANIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",NA,NA
"SAINT ANTOINE OUEST and LUCIEN L ALLIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.494279,-73.5701167
"SAINT ANTOINE OUEST and PEEL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4968288,-73.5667893
"SAINT ANTOINE OUEST and PLACE JEAN PAUL RIOPELLE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5028671,-73.5606461
"SAINT ANTOINE OUEST and SAINT FRANCOIS XAVIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5046707,-73.5591487
"SAINT ANTOINE OUEST and VINET Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4869598,-73.57910869999999
"SAINT ANTOINE OUEST ET UNIVERSITY Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.50478469999999,-73.5771511
"SAINT ANTOINE SUD and SAINT JACQUES Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.3987164,-72.73175719999999
"SAINT ARSENE and FOUCHER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.548011700000004,-73.6389669
"SAINT AUBIN ET GOYER Châteauguay, QC, Canada","Châteauguay, QC, Canada","Châteauguay,Montérégie, QC, Canada",45.348075,-73.7279921
"SAINT AUGUSTIN and BEGIN Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",46.6713792,-71.2289843
"SAINT AUGUSTIN and BOUTIN SUD Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",NA,NA
"SAINT AUGUSTIN ET ST HELENE Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",46.6752355,-71.2278534
"SAINT BARTHELEMY SUD and MANSEAU Joliette, QC, Canada","Joliette, QC, Canada","Joliette,Lanaudière, QC, Canada",46.0232217,-73.4425131
"SAINT BRUNO and SAINT JOSEPH Sainte-Agathe-des-Monts, QC, Canada","Sainte-Agathe-des-Monts, QC, Canada","Sainte-Agathe-des-Monts,Laurentides, QC, Canada",46.0477548,-74.28627039999999
"SAINT CALIXTE and AVENUE SAINT LAURENT Plessisville, QC, Canada","Plessisville, QC, Canada","Plessisville,Centre-du-Québec, QC, Canada",46.22000999999999,-71.770462
"SAINT CALIXTE and SAINT LUC Plessisville, QC, Canada","Plessisville, QC, Canada","Plessisville,Centre-du-Québec, QC, Canada",46.2198155,-71.7707752
"SAINT CANUT and PHILIPPON Mirabel, QC, Canada","Mirabel, QC, Canada","Mirabel,Laurentides, QC, Canada",45.7129521,-74.08664069999999
"SAINT CHARLES and AUTOROUTE 30 Beaconsfield, QC, Canada","Beaconsfield, QC, Canada","Beaconsfield,Montréal, QC, Canada",45.3359854,-73.80049819999999
"SAINT CHARLES and AVENUE DU PARC Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.404349,-72.73402899999999
"SAINT CHARLES and AVENUE SAINT LAURENT Louiseville, QC, Canada","Louiseville, QC, Canada","Louiseville,Mauricie, QC, Canada",46.2557204,-72.9457535
"SAINT CHARLES and BOURGET Vaudreuil-Dorion, QC, Canada","Vaudreuil-Dorion, QC, Canada","Vaudreuil-Dorion,Montérégie, QC, Canada",45.4039153,-74.0312862
"SAINT CHARLES and BRUNSWICK Kirkland, QC, Canada","Kirkland, QC, Canada","Kirkland,Montréal, QC, Canada",45.4560393,-73.862389
"SAINT CHARLES and CHAMPLAIN Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.30770740000001,-73.2521446
"SAINT CHARLES and CHARLEVOIX Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4789483,-73.5702098
"SAINT CHARLES and COLLIN Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.3077009,-73.2592114
"SAINT CHARLES and COTE SAINT LOUIS Sainte-Thérèse, QC, Canada","Sainte-Thérèse, QC, Canada","Sainte-Thérèse,Laurentides, QC, Canada",45.643722,-73.8598609
"SAINT CHARLES and COUSINS Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.3077119,-73.2632718
"SAINT CHARLES and DE L EGLISE Sainte-Thérèse, QC, Canada","Sainte-Thérèse, QC, Canada","Sainte-Thérèse,Laurentides, QC, Canada",45.6408863,-73.8446321
"SAINT CHARLES and DE LA BARRE Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.52780449999999,-73.5194308
"SAINT CHARLES and DES VIOLETTES Sainte-Thérèse, QC, Canada","Sainte-Thérèse, QC, Canada","Sainte-Thérèse,Laurentides, QC, Canada",45.6434209,-73.8586914
"SAINT CHARLES and DUTRISAC Vaudreuil-Dorion, QC, Canada","Vaudreuil-Dorion, QC, Canada","Vaudreuil-Dorion,Montérégie, QC, Canada",45.4059736,-74.0331557
"SAINT CHARLES and FLEURY EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5577313,-73.65937009999999
"SAINT CHARLES and GOUIN OUEST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.471382,-73.8773874
"SAINT CHARLES and GRANT Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.5395781,-73.5089977
"SAINT CHARLES and HENRI BOURASSA EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5596827,-73.666078
"SAINT CHARLES and JACQUES CARTIER Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.3077042,-73.2535171
"SAINT CHARLES and JOLIETTE Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.5312954,-73.51812869999999
"SAINT CHARLES and LA FAYETTE Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.5208362,-73.5203978
"SAINT CHARLES and LACEY GREEN Kirkland, QC, Canada","Kirkland, QC, Canada","Kirkland,Montréal, QC, Canada",45.4601224,-73.8658913
"SAINT CHARLES and LAFAYETTE Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",NA,NA
